"YEAR","AREA_DOMAIN1","AREA_DOMAIN2","BpS_Code1","BpS_Code2","BPS_LLID1","BPS_LLID2","ew1","ew2","sclass1","sclass2","STATE1","STATE2","STATUS1","STATUS2","AREA_CHNG","AREA_CHNG_VAR","nPlots_AREA","N"
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_OSW","RaDFHEwt_fwm_OSW","eastside","eastside","C","E","Oregon","Oregon","Forest","Forest",142.412592017212,10301.3739707068,2,6606
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_OSW","RaDFHEwt_fwm_OSW","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",1018.24897423773,652713.909924939,4,12761
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_OSW","RaDFHEwt_fwm_OSW","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",305.128213540433,40446.0580933887,3,12761
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_OWC","RaDFHEwt_fwm_OWC","westside","westside","A","B","Oregon","Oregon","Forest","Forest",2290.37227649005,1237149.80442317,6,12761
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_OWC","RaDFHEwt_fwm_OWC","westside","westside","A","C","Oregon","Oregon","Forest","Forest",127.433802065491,17471.5976081214,1,6606
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_OWC","RaDFHEwt_fwm_OWC","westside","westside","A","E","Oregon","Oregon","Forest","Forest",493.069129629591,232690.967987222,2,12761
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_OWC","RaDFHEwt_fwm_OWC","westside","westside","B","A","Oregon","Oregon","Forest","Forest",2945.5005462179,1471894.25064706,8,6606
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_OWC","RaDFHEwt_fwm_OWC","westside","westside","B","C","Oregon","Oregon","Forest","Forest",432.892401630339,92248.6901174431,2,6606
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_OWC","RaDFHEwt_fwm_OWC","westside","westside","B","E","Oregon","Oregon","Forest","Forest",1344.83262509032,702615.050775474,3,12761
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_OWC","RaDFHEwt_fwm_OWC","westside","westside","C","A","Oregon","Oregon","Forest","Forest",71.6868698505106,10061.964954304,1,6606
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_OWC","RaDFHEwt_fwm_OWC","westside","westside","E","A","Oregon","Oregon","Forest","Forest",498.99795006763,279716.458984648,2,12761
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_OWC","RaDFHEwt_fwm_OWC","westside","westside","E","B","Oregon","Oregon","Forest","Forest",2899.26462717552,2036879.53372814,4,12761
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WCR","RaDFHEwt_fwm_WCR","westside","westside","A","B","Washington","Washington","Forest","Forest",3240.15118138771,2348314.14638975,6,4565
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WCR","RaDFHEwt_fwm_WCR","westside","westside","B","A","Washington","Washington","Forest","Forest",80.2702010146562,4597.63867073528,1,4565
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WCR","RaDFHEwt_fwm_WCR","westside","westside","E","A","Washington","Washington","Forest","Forest",1884.30095814819,1543533.52765495,2,4565
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside","A","B","Washington","Washington","Forest","Forest",4084.13836098973,2639400.84450959,9,7186
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside","A","C","Washington","Washington","Forest","Forest",115.317484431097,14195.6277663239,1,2621
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside","A","E","Washington","Washington","Forest","Forest",11.1637415486471,115.594629566863,1,4565
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside","B","A","Washington","Washington","Forest","Forest",3066.51590756216,1902078.31522709,6,4565
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside","B","C","Washington","Washington","Forest","Forest",130.311044622006,8950.90863294735,3,7186
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside","B","E","Washington","Washington","Forest","Forest",9601.06210827316,6294469.87170117,18,7186
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside","C","A","Washington","Washington","Forest","Forest",1189.53872324017,743104.694805022,2,4565
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside","C","B","Washington","Washington","Forest","Forest",262.39216674452,29883.9545345609,3,7186
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside","C","E","Washington","Washington","Forest","Forest",16.2552126887551,273.178722542521,1,2621
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside","E","A","Washington","Washington","Forest","Forest",2673.74019972497,1816954.67942138,6,4565
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WNC","RaDFHEwt_fwm_WNC","westside","westside","E","B","Washington","Washington","Forest","Forest",2117.33976488457,1410995.7385596,6,7186
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside","A","B","Washington","Washington","Forest","Forest",8744.57684527261,6499184.45433669,14,7186
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside","A","E","Washington","Washington","Forest","Forest",137.669521437446,13373.3159265401,2,4565
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside","B","A","Washington","Washington","Forest","Forest",4631.35171367738,3043772.94375275,11,4565
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside","B","C","Washington","Washington","Forest","Forest",1975.65872493085,1323753.25210388,3,4565
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside","B","E","Washington","Washington","Forest","Forest",5741.17705371936,3783213.20699169,12,7186
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside","C","A","Washington","Washington","Forest","Forest",364.209068164415,117582.56203735,1,4565
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside","C","B","Washington","Washington","Forest","Forest",1067.87777973056,662288.851608052,3,7186
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside","E","A","Washington","Washington","Forest","Forest",4459.48398502423,2860808.88254827,11,7186
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside","E","B","Washington","Washington","Forest","Forest",1569.603827144,846168.075633465,4,4565
2019,1,1,"RaDFHEwt_fwm","RaDFHEwt_fwm","RaDFHEwt_fwm_WWC","RaDFHEwt_fwm_WWC","westside","westside","E","C","Washington","Washington","Forest","Forest",1510.23404505677,769735.266237696,4,4565
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","A","B","Oregon","Oregon","Forest","Forest",14670.0878826339,8919734.57897807,33,12761
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","A","C","Oregon","Oregon","Forest","Forest",457.036648172465,67951.0473241769,4,12761
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","A","E","Oregon","Oregon","Forest","Forest",29.537020218382,811.935136447508,3,6155
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","B","A","Oregon","Oregon","Forest","Forest",8559.81091088637,4789281.41069779,29,12761
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","B","C","Oregon","Oregon","Forest","Forest",758.140100372063,194483.554453824,4,12761
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","B","E","Oregon","Oregon","Forest","Forest",22790.3290360773,13706109.1259994,49,13050
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","C","A","Oregon","Oregon","Forest","Forest",1899.55968358345,1220879.77241282,4,6606
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","C","B","Oregon","Oregon","Forest","Forest",3183.63692307057,1678598.73770902,8,12761
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","C","D","Oregon","Oregon","Forest","Forest",57.7408147407283,3509.93337603187,1,6155
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","C","E","Oregon","Oregon","Forest","Forest",3.49873178166005,12.8870750536977,1,6155
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","E","A","Oregon","Oregon","Forest","Forest",13511.5945160636,8855671.54905354,26,12761
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","E","B","Oregon","Oregon","Forest","Forest",5836.30574465683,3373496.0438034,21,12761
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OCR","RaDFHEwt_fwn_OCR","westside","westside","E","C","Oregon","Oregon","Forest","Forest",188.966953116909,29864.4295968077,1,6606
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OSW","RaDFHEwt_fwn_OSW","eastside","eastside","A","B","Oregon","Oregon","Forest","Forest",5850.35807124454,3982208.96915845,9,6606
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OSW","RaDFHEwt_fwn_OSW","eastside","eastside","A","E","Oregon","Oregon","Forest","Forest",25.6046505782548,823.026127927243,1,6606
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OSW","RaDFHEwt_fwn_OSW","eastside","eastside","B","A","Oregon","Oregon","Forest","Forest",2398.67545059681,1577840.33782625,4,6606
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OSW","RaDFHEwt_fwn_OSW","eastside","eastside","B","E","Oregon","Oregon","Forest","Forest",1305.32023579595,848657.126723258,3,6606
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OSW","RaDFHEwt_fwn_OSW","eastside","eastside","E","A","Oregon","Oregon","Forest","Forest",2396.45113891177,1413074.01800602,7,6606
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_OSW","RaDFHEwt_fwn_OSW","eastside","eastside","E","B","Oregon","Oregon","Forest","Forest",10.4695179188638,95.4978817829308,1,6606
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside","A","B","Washington","Washington","Forest","Forest",12639.6425829382,9377907.33846467,21,7186
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside","A","C","Washington","Washington","Forest","Forest",236.838705790507,50389.130194451,1,4565
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside","A","E","Washington","Washington","Forest","Forest",36.5880415112363,1342.81006154346,1,4565
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside","B","A","Washington","Washington","Forest","Forest",3509.67759782558,1891569.53326171,10,7186
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside","B","C","Washington","Washington","Forest","Forest",659.812110447254,146058.010583244,4,4565
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside","B","E","Washington","Washington","Forest","Forest",10447.4164296915,7559825.43342802,17,7186
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside","C","A","Washington","Washington","Forest","Forest",443.687314257231,141485.182515317,1,4565
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside","E","A","Washington","Washington","Forest","Forest",7243.7466111358,4697181.31995002,15,7186
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside","E","B","Washington","Washington","Forest","Forest",3880.30317059014,2527504.6995642,9,7186
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WCR","RaDFHEwt_fwn_WCR","westside","westside","E","C","Washington","Washington","Forest","Forest",814.217517278817,330667.312996915,2,4565
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WWC","RaDFHEwt_fwn_WWC","westside","westside","A","B","Washington","Washington","Forest","Forest",756.723528861429,285651.413766111,2,4565
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WWC","RaDFHEwt_fwn_WWC","westside","westside","B","A","Washington","Washington","Forest","Forest",1638.66112805158,1275176.44093285,2,4565
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WWC","RaDFHEwt_fwn_WWC","westside","westside","B","E","Washington","Washington","Forest","Forest",108.428368753998,11792.940534185,1,4565
2019,1,1,"RaDFHEwt_fwn","RaDFHEwt_fwn","RaDFHEwt_fwn_WWC","RaDFHEwt_fwn_WWC","westside","westside","E","A","Washington","Washington","Forest","Forest",472.823293920633,175895.212272368,2,4565
2019,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_OCR","RaDFHEwt_fww_OCR","westside","westside","A","B","Oregon","Oregon","Forest","Forest",5898.45666661724,4111861.48517074,12,12761
2019,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_OCR","RaDFHEwt_fww_OCR","westside","westside","A","E","Oregon","Oregon","Forest","Forest",45.8945799620191,829.201360685152,3,12761
2019,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_OCR","RaDFHEwt_fww_OCR","westside","westside","B","A","Oregon","Oregon","Forest","Forest",992.749768327886,580749.756527476,4,12761
2019,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_OCR","RaDFHEwt_fww_OCR","westside","westside","B","E","Oregon","Oregon","Forest","Forest",1108.93156139064,317253.512647526,6,12761
2019,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_OCR","RaDFHEwt_fww_OCR","westside","westside","C","B","Oregon","Oregon","Forest","Forest",75.9732254568113,4256.77866457857,1,6606
2019,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_OCR","RaDFHEwt_fww_OCR","westside","westside","E","A","Oregon","Oregon","Forest","Forest",1255.18575494585,659849.136606274,6,12761
2019,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_OCR","RaDFHEwt_fww_OCR","westside","westside","E","B","Oregon","Oregon","Forest","Forest",1274.96469314636,417605.031948156,6,12761
2019,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_WWC","RaDFHEwt_fww_WWC","westside","westside","A","B","Washington","Washington","Forest","Forest",1516.97172141421,1074289.74531254,3,4565
2019,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_WWC","RaDFHEwt_fww_WWC","westside","westside","B","A","Washington","Washington","Forest","Forest",59.885354510749,3745.70245947124,1,4565
2019,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_WWC","RaDFHEwt_fww_WWC","westside","westside","B","C","Washington","Washington","Forest","Forest",164.279979074523,32496.2189910708,1,4565
2019,1,1,"RaDFHEwt_fww","RaDFHEwt_fww","RaDFHEwt_fww_WWC","RaDFHEwt_fww_WWC","westside","westside","B","E","Washington","Washington","Forest","Forest",678.228033672597,553879.16481016,1,4565
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000107","RaDFWV_fwx_1709000107","westside","westside","A","B","Oregon","Oregon","Forest","Forest",791.776957053642,602786.336338567,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000107","RaDFWV_fwx_1709000107","westside","westside","A","E","Oregon","Oregon","Forest","Forest",77.0603863686571,3987.08927929811,1,6155
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000107","RaDFWV_fwx_1709000107","westside","westside","B","E","Oregon","Oregon","Forest","Forest",132.12965340573,18355.751019511,1,6155
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000108","RaDFWV_fwx_1709000108","westside","westside","B","A","Oregon","Oregon","Forest","Forest",665.961766394209,477157.693319659,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000109","RaDFWV_fwx_1709000109","westside","westside","B","E","Oregon","Oregon","Forest","Forest",618.391133711112,417760.198302307,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000301","RaDFWV_fwx_1709000301","westside","westside","A","B","Oregon","Oregon","Forest","Forest",546.774161350084,323156.281326668,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000301","RaDFWV_fwx_1709000301","westside","westside","A","E","Oregon","Oregon","Forest","Forest",0.730903782398442,0.513662783995268,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000301","RaDFWV_fwx_1709000301","westside","westside","B","A","Oregon","Oregon","Forest","Forest",613.586684334608,312895.72038225,2,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000301","RaDFWV_fwx_1709000301","westside","westside","B","E","Oregon","Oregon","Forest","Forest",29.5993007364438,1024.65353441362,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000301","RaDFWV_fwx_1709000301","westside","westside","E","A","Oregon","Oregon","Forest","Forest",252.262603733808,29846.0764595518,3,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000301","RaDFWV_fwx_1709000301","westside","westside","E","B","Oregon","Oregon","Forest","Forest",22.7954081404932,607.727494295631,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000302","RaDFWV_fwx_1709000302","westside","westside","A","B","Oregon","Oregon","Forest","Forest",1678.06125074634,941967.6958638,4,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000302","RaDFWV_fwx_1709000302","westside","westside","A","E","Oregon","Oregon","Forest","Forest",33.097450490266,893.115246376743,2,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000302","RaDFWV_fwx_1709000302","westside","westside","E","A","Oregon","Oregon","Forest","Forest",0.0212378699472323,0.00041902524564144,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000303","RaDFWV_fwx_1709000303","westside","westside","A","B","Oregon","Oregon","Forest","Forest",527.044541877909,306371.255725386,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000303","RaDFWV_fwx_1709000303","westside","westside","B","A","Oregon","Oregon","Forest","Forest",105.526871982077,12282.294498309,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000303","RaDFWV_fwx_1709000303","westside","westside","B","C","Oregon","Oregon","Forest","Forest",59.7738897659239,3862.06583100363,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000303","RaDFWV_fwx_1709000303","westside","westside","B","E","Oregon","Oregon","Forest","Forest",282.357559293428,86177.8141012935,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000303","RaDFWV_fwx_1709000303","westside","westside","C","A","Oregon","Oregon","Forest","Forest",148.648117676178,23884.4620384301,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000303","RaDFWV_fwx_1709000303","westside","westside","E","A","Oregon","Oregon","Forest","Forest",29.3919726590027,902.216589311677,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000304","RaDFWV_fwx_1709000304","westside","westside","E","B","Oregon","Oregon","Forest","Forest",196.089361329673,29700.3812919507,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000305","RaDFWV_fwx_1709000305","westside","westside","C","E","Oregon","Oregon","Forest","Forest",108.155105597733,19606.7482333218,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000305","RaDFWV_fwx_1709000305","westside","westside","E","A","Oregon","Oregon","Forest","Forest",945.72517549144,719038.061173661,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000306","RaDFWV_fwx_1709000306","westside","westside","A","B","Oregon","Oregon","Forest","Forest",874.664769189367,489789.251277428,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000306","RaDFWV_fwx_1709000306","westside","westside","B","E","Oregon","Oregon","Forest","Forest",573.533832362936,243283.459362064,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000306","RaDFWV_fwx_1709000306","westside","westside","E","B","Oregon","Oregon","Forest","Forest",237.79418171117,41821.2440513916,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000402","RaDFWV_fwx_1709000402","westside","westside","B","E","Oregon","Oregon","Forest","Forest",168.712175914926,29927.0851937948,1,6155
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000406","RaDFWV_fwx_1709000406","westside","westside","B","A","Oregon","Oregon","Forest","Forest",6.15310158476545,40.9246341735341,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000406","RaDFWV_fwx_1709000406","westside","westside","B","C","Oregon","Oregon","Forest","Forest",65.0073444266181,4567.95152227748,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000406","RaDFWV_fwx_1709000406","westside","westside","B","E","Oregon","Oregon","Forest","Forest",1586.15825601927,942490.35770323,3,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000406","RaDFWV_fwx_1709000406","westside","westside","C","B","Oregon","Oregon","Forest","Forest",216.949147315586,51418.1500549742,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000406","RaDFWV_fwx_1709000406","westside","westside","E","A","Oregon","Oregon","Forest","Forest",641.521643145565,323682.338133628,3,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000406","RaDFWV_fwx_1709000406","westside","westside","E","B","Oregon","Oregon","Forest","Forest",896.378692512453,576860.779074391,2,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000506","RaDFWV_fwx_1709000506","westside","westside","B","E","Oregon","Oregon","Forest","Forest",875.788451432261,712552.229807954,1,6606
2019,1,1,"RaDFWV_fwx","RaDFWV_fwx","RaDFWV_fwx_1709000606","RaDFWV_fwx_1709000606","westside","westside","A","B","Oregon","Oregon","Forest","Forest",849.757250240438,619128.670465681,1,6606
